Statement,Link,Date
"Spain, nagpasa ng batas vs pang-aabuso sa mga hayop",https://balita.mb.com.ph/2023/03/17/spain-nagpasa-ng-batas-vs-pang-aabuso-sa-mga-hayop/,"February 20,  2024"
"Lars Pacheco, kinumpronta si Anne Patricia Lorenzo; Juliana Segovia, nakisawsaw sa MIQP issue",https://balita.mb.com.ph/2023/03/17/lars-pacheco-kinumpronta-si-anne-patricia-lorenzo-juliana-segovia-nakisawsaw-sa-miqp-issue/,"March 17,  2023"
"‘Di pinagsuot ng korona? Fuschia Ravena, nasaktan sa naging 'final walk' sa Miss Int’l Queen PH kamakailan",https://balita.mb.com.ph/2023/03/17/di-pinagsuot-ng-korona-fuschia-ravena-nasaktan-sa-naging-final-walk-sa-miss-intl-queen-ph-kamakailan/,"March 17,  2023"
"P340,000 halaga ng shabu, nasamsam sa Pampanga",https://balita.mb.com.ph/2023/03/17/p340000-halaga-ng-shabu-nasamsam-sa-pampanga/,"March 17,  2023"
"Antipolo Cathedral, magiging international shrine na sa Marso 25",https://balita.mb.com.ph/2023/03/17/antipolo-cathedral-magiging-international-shrine-na-sa-marso-25/,"March 17,  2023"
"Top spot sa quarterfinals, nakuha ng TNT vs Ginebra",https://balita.mb.com.ph/2023/03/17/top-spot-sa-quarterfinals-nakuha-ng-tnt-vs-ginebra/,"March 17,  2023"
"Oil spill sa Naujan, Oriental Mindoro, umabot na sa Calapan City",https://balita.mb.com.ph/2023/03/17/oil-spill-sa-naujan-oriental-mindoro-umabot-na-sa-calapan-city/,"March 17,  2023"
"69% Pinoy na 'di pa bakunado vs COVID-19, ayaw pa ring magpabakuna - SWS",https://balita.mb.com.ph/2023/03/17/69-pinoy-na-di-pa-bakunado-vs-covid-19-ayaw-pa-ring-magpabakuna-sws/,"March 17,  2023"
"Mga nasunugang market vendor sa Baguio, inayudahan na ng tig-₱10,000 -- DSWD",https://balita.mb.com.ph/2023/03/17/mga-nasunugang-market-vendor-sa-baguio-inayudahan-na-ng-tig-%e2%82%b110000-dswd/,"March 17,  2023"
"Dry run ng exclusive motorcycle lane sa QC, extended pa ng 1 week",https://balita.mb.com.ph/2023/03/17/dry-run-ng-exclusive-motorcycle-lane-sa-qc-extended-pa-ng-1-week/,"March 17,  2023"
"Netizens, binalikan ang post ni Yassi Pressman hinggil sa pagtatanggol kay Issa noong 2020",https://balita.mb.com.ph/2023/03/17/netizens-binalikan-ang-post-ni-yassi-pressman-hinggil-sa-pagtatanggol-kay-issa-noong-2020/,"March 18,  2023"
"Japanese fugitive, ipina-deport ng Immigration",https://balita.mb.com.ph/2023/03/17/japanese-fugitive-ipina-deport-ng-immigration/,"March 17,  2023"
"Estrada, sinabing imposibleng tumaas ng ₱150 ang sahod sa Labor Day",https://balita.mb.com.ph/2023/03/17/estrada-sinabing-imposibleng-tumaas-ng-150-ang-sahod-sa-labor-day/,"March 17,  2023"
"Verde Island sa Batangas, 'di pa apektado ng oil spill sa Mindoro",https://balita.mb.com.ph/2023/03/17/verde-island-sa-batangas-di-pa-apektado-ng-oil-spill-sa-mindoro/,"March 17,  2023"
"Dating miyembro ng NPA, sumuko sa awtoridad",https://balita.mb.com.ph/2023/03/17/dating-miyembro-ng-npa-sumuko-sa-awtoridad/,"March 17,  2023"
"Gumaling na, nanalo pa: Cancer survivor, nanalo ng mahigit ₱50 milyon sa Lotto 6/42",https://balita.mb.com.ph/2023/03/17/gumaling-na-nanalo-pa-cancer-survivor-nanalo-ng-mahigit-%e2%82%b150-milyon-sa-lotto-6-42/,"March 17,  2023"
Sandro Marcos sa PLE topnotcher: 'You have made your kakailians extremely proud',https://balita.mb.com.ph/2023/03/17/sandro-marcos-sa-ple-topnotcher-you-have-made-your-kakailians-extremely-proud/,"March 17,  2023"
"Alex Gonzaga, ipinasilip ang ipinatatayong bahay",https://balita.mb.com.ph/2023/03/17/alex-gonzaga-ipinasilip-ang-ipinatatayong-bahay/,"March 17,  2023"
"'Reassignment for sale': Babaeng pulis, dinakma sa loob ng presinto sa Makati",https://balita.mb.com.ph/2023/03/17/reassignment-for-sale-babaeng-pulis-dinakma-sa-loob-ng-presinto-sa-makati/,"March 17,  2023"
"Issa Pressman, may pa-'soft launch' kasama si James Reid; netizens, nanggigil?",https://balita.mb.com.ph/2023/03/17/issa-pressman-may-pa-soft-launch-kasama-si-james-reid-netizens-nanggigil/,"March 17,  2023"
CHR: 'Human rights defenders should not be seen as foes',https://balita.mb.com.ph/2023/03/17/chr-human-rights-defenders-should-not-be-seen-as-foes/,"March 17,  2023"
"Bulkang Taal, Kanlaon 16 beses yumanig -- Phivolcs",https://balita.mb.com.ph/2023/03/17/bulkang-taal-kanlaon-16-beses-yumanig-phivolcs/,"March 17,  2023"
"Julie Anne San Jose at Rayver Cruz, ibinahagi ang kanilang saloobin tungkol sa cheating",https://balita.mb.com.ph/2023/03/17/julie-anne-san-jose-at-rayver-cruz-ibinahagi-ang-kanilang-saloobin-tungkol-sa-cheating/,"March 17,  2023"
"Taylor Swift, magrerelease ng mga awitin bilang selebrasyon ng kaniyang 'The Eras Tour'",https://balita.mb.com.ph/2023/03/17/taylor-swift-magrerelease-ng-mga-awitin-bilang-selebrasyon-ng-kaniyang-the-eras-tour/,"March 17,  2023"
"Sarah G., balik-Araneta para sa kaniyang 20th Anniversary Concert",https://balita.mb.com.ph/2023/03/17/sarah-g-balik-araneta-para-sa-kaniyang-20th-anniversary-concert/,"March 17,  2023"
"₱10,000 ayuda, ibibigay sa mga biktima ng sunog sa Baguio",https://balita.mb.com.ph/2023/03/17/%e2%82%b110000-ayuda-ibibigay-sa-mga-biktima-ng-sunog-sa-baguio/,"March 17,  2023"
"Lamentillo, inilunsad ang dalawang bagong aklat na ‘Night Owl’",https://balita.mb.com.ph/2023/03/17/lamentillo-inilunsad-ang-dalawang-bagong-aklat-na-night-owl/,"March 17,  2023"
"₱2.5M sigarilyo, huli sa anti-smuggling op sa Zamboanga",https://balita.mb.com.ph/2023/03/16/%e2%82%b12-5m-sigarilyo-huli-sa-anti-smuggling-op-sa-zamboanga/,"March 16,  2023"
"Kaso, inihahanda na dahil sa paglubog ng MT Princess Empress sa Mindoro",https://balita.mb.com.ph/2023/03/16/kaso-inihahanda-na-dahil-sa-paglubog-ng-mt-princess-empress-sa-mindoro/,"March 16,  2023"
"Boracay, panglima sa napiling 'Best Island Destination' sa Asya",https://balita.mb.com.ph/2023/03/16/boracay-panglima-sa-napiling-best-island-destination-sa-asya/,"March 16,  2023"
"SPES sa Maynila, hiring na ngayon-- Lacuna",https://balita.mb.com.ph/2023/03/16/spes-sa-maynila-hiring-na-ngayon-lacuna/,"March 16,  2023"
"54.49% ng mga kumuha ng Physician Licensure Exam, pasado!",https://balita.mb.com.ph/2023/03/16/54-49-ng-mga-kumuha-ng-physician-licensure-exam-pasado/,"March 16,  2023"
"Talent manager Lolit Solis, 'feeling lucky' sa mga alaga: 'Hindi ako nagkaroon ng issue sa mga ito'",https://balita.mb.com.ph/2023/03/16/talent-manager-lolit-solis-feeling-lucky-sa-mga-alaga-hindi-ako-nagkaroon-ng-issue-sa-mga-ito/,"March 16,  2023"
"73-anyos na lola, 'bagets' pa rin kung humataw; netizens, napa-wow!",https://balita.mb.com.ph/2023/03/16/73-anyos-na-lola-bagets-pa-rin-kung-humataw-netizens-napa-wow/,"March 16,  2023"
"Matteo Guidicelli, Sarah Geronimo, bibida nga ba sa pelikula ni Darryl Yap?",https://balita.mb.com.ph/2023/03/16/matteo-guidicelli-sarah-geronimo-bibida-nga-ba-sa-pelikula-ni-darryl-yap/,"March 16,  2023"
"Mga lalabag sa exclusive motorcycle lane sa QC, huhulihin na sa Marso 20",https://balita.mb.com.ph/2023/03/16/mga-lalabag-sa-exclusive-motorcycle-lane-sa-qc-huhulihin-na-sa-marso-20/,"March 16,  2023"
"Pagpapalaya sa mga bilanggong pulitikal, muling pinanawagan",https://balita.mb.com.ph/2023/03/16/pagpapalaya-sa-mga-bilanggong-pulitikal-muling-pinanawagan/,"March 16,  2023"
"242 pa na sakong oil contaminated debris, nakolekta sa Mindoro oil spill",https://balita.mb.com.ph/2023/03/16/242-pa-na-sakong-oil-contaminated-debris-nakolekta-sa-mindoro-oil-spill/,"March 16,  2023"
"Mga plebisito sa Marawi City, idaraos ng Comelec sa Marso 18",https://balita.mb.com.ph/2023/03/16/mga-plebisito-sa-marawi-city-idaraos-ng-comelec-sa-marso-18/,"March 16,  2023"
"Lai Austria, nakipag-contentan kay Xian Gaza; Xian, hindi pa ready magseryoso sa babae",https://balita.mb.com.ph/2023/03/16/lai-austria-nakipag-contentan-kay-xian-gaza-xian-hindi-pa-ready-magseryoso-sa-babae/,"March 16,  2023"
"61 tourist sites sa bansa, apektado ng oil spill — DOT",https://balita.mb.com.ph/2023/03/16/61-tourist-sites-sa-bansa-apektado-ng-oil-spill-dot/,"March 16,  2023"
"Marcos, namahagi ng ayuda sa 3,000 pamilya sa Camarines Sur",https://balita.mb.com.ph/2023/03/16/marcos-namahagi-ng-ayuda-sa-3000-pamilya-sa-camarines-sur/,"March 16,  2023"
"PESO, patuloy sa magbibigay ng trabaho sa mga Manilenyo; Mega Job Fair, idaraos sa Marso 24",https://balita.mb.com.ph/2023/03/16/peso-patuloy-sa-magbibigay-ng-trabaho-sa-mga-manilenyo-mega-job-fair-idaraos-sa-marso-24/,"March 16,  2023"
"Marcos, umaasang matupad ipinangakong ₱20/kilong bigas",https://balita.mb.com.ph/2023/03/16/marcos-umaasang-matupad-ipinangakong-%e2%82%b120-kilong-bigas/,"March 16,  2023"
"Jona, nagluluksa: 'In a span of 4 days we lost 2 pets'",https://balita.mb.com.ph/2023/03/16/jona-nagluluksa-in-a-span-of-4-days-we-lost-2-pets/,"March 16,  2023"
"'How deep is your love?' Prenup photos ng magkasintahan, kinunan sa ilalim ng dagat",https://balita.mb.com.ph/2023/03/16/how-deep-is-your-love-prenup-photos-ng-magkasintahan-kinunan-sa-ilalim-ng-dagat/,"March 16,  2023"
"Safe na pag-uwi ni Teves, tiniyak na ni House Speaker Romualdez",https://balita.mb.com.ph/2023/03/16/safe-na-pag-uwi-ni-teves-tiniyak-na-ni-house-speaker-romualdez/,"March 16,  2023"
"DOH, nagdaos ng 'deep dive activity' sa San Gabriel, La Union",https://balita.mb.com.ph/2023/03/16/doh-nagdaos-ng-deep-dive-activity-sa-san-gabriel-la-union/,"March 16,  2023"
"Elisse Joson, flinex bagong hairstyle pero iba napansin ng netizens!",https://balita.mb.com.ph/2023/03/16/elisse-joson-flinex-bagong-hairstyle-pero-iba-napansin-ng-netizens/,"March 16,  2023"
"Zambales, niyanig ng magnitude 4.7 na lindol",https://balita.mb.com.ph/2023/03/16/zambales-niyanig-ng-magnitude-4-7-na-lindol/,"March 16,  2023"
"Bulkang Mayon, ibinaba sa Alert Level 1",https://balita.mb.com.ph/2023/03/16/bulkang-mayon-ibinaba-sa-alert-level-1/,"March 16,  2023"
"Marcos, Gatchalian, dumalo: 'Kadiwa ng Pangulo' binuksan sa Pili, Camarines Sur",https://balita.mb.com.ph/2023/03/16/marcos-gatchalian-dumalo-kadiwa-ng-pangulo-binuksan-sa-pili-camarines-sur/,"March 16,  2023"
"SOGIE bill, napapanahong pag-usapan sa Senado dahil sa panukalang batas ni Tulfo – Roman",https://balita.mb.com.ph/2023/03/16/sogie-bill-napapanahong-pag-usapan-sa-senado-dahil-sa-panukalang-batas-ni-tulfo-roman/,"March 16,  2023"
"Rosmar Tan, artista na! Netizens, aprub sa  kaniyang 'pag-arte'",https://balita.mb.com.ph/2023/03/16/rosmar-tan-artista-na-netizens-aprub-sa-kaniyang-pag-arte/,"March 16,  2023"
"'Sigbin,' nakuhanan ng litrato ng netizen sa Butuan City",https://balita.mb.com.ph/2023/03/16/sigbin-nakuhanan-ng-litrato-ng-netizen-sa-butuan-city/,"March 16,  2023"
"'Para makagawa tayo ng baby!' Biro ni Michael Pangilinan sa school concert, sinita",https://balita.mb.com.ph/2023/03/16/para-makagawa-tayo-ng-baby-biro-ni-michael-pangilinan-sa-school-concert-sinita/,"March 16,  2023"
"Panukalang batas upang matigil diskriminasyon vs riders, inihain sa Senado",https://balita.mb.com.ph/2023/03/16/panukalang-batas-upang-matigil-diskriminasyon-vs-riders-inihain-sa-senado/,"March 16,  2023"
"'Kurdapya,' nagpasilip ng alindog; mala-estatwa sa Imperyong Griyego",https://balita.mb.com.ph/2023/03/16/kurdapya-nagpasilip-ng-alindog-mala-estatwa-sa-imperyong-griyego/,"March 16,  2023"
"Paolo Contis, nag-reflect sa buhay: 'Alam ko lahat ng mali ko!'",https://balita.mb.com.ph/2023/03/16/paolo-contis-nag-reflect-sa-buhay-alam-ko-lahat-ng-mali-ko/,"March 16,  2023"
"Road manager ni Liza, hindi mukhang pera",https://balita.mb.com.ph/2023/03/16/road-manager-ni-liza-hindi-mukhang-pera/,"March 16,  2023"
"Ed Sheeran, nagbigay-patikim sa kaniyang bagong awitin",https://balita.mb.com.ph/2023/03/16/ed-sheeran-nagbigay-patikim-sa-kaniyang-bagong-awitin/,"March 16,  2023"
"BFAR, tiniyak sapat na suplay ng isda sa Mahal na Araw",https://balita.mb.com.ph/2023/03/16/bfar-tiniyak-sapat-na-suplay-ng-isda-sa-mahal-na-araw/,"March 16,  2023"
"'Bato, bato sa langit!' DJ Jhaiho, may tinapik, ipinukol na tweets tungkol sa loyalty",https://balita.mb.com.ph/2023/03/16/bato-bato-sa-langit-dj-jhaiho-may-tinapik-ipinukol-na-tweets-tungkol-sa-loyalty/,"March 16,  2023"
"Vice Ganda at Ion Perez, may ‘baby’ na!",https://balita.mb.com.ph/2023/03/16/vice-ganda-at-ion-perez-may-baby-na/,"March 16,  2023"
"New Zealand, niyanig ng magnitude 7.1 na lindol; Pinas, walang banta ng tsunami - Phivolcs",https://balita.mb.com.ph/2023/03/16/new-zealand-niyanig-ng-magnitude-7-1-na-lindol-pinas-walang-banta-ng-tsunami-phivolcs/,"March 16,  2023"
"MCAI, iba pang Kapuso shows, shortlisted sa 2023 New York Festivals",https://balita.mb.com.ph/2023/03/16/mcai-iba-pang-kapuso-shows-shortlisted-sa-2023-new-york-festivals/,"March 16,  2023"
"Nang-irap? Bela Padilla, binasag ang basher na di raw napagbigyang magpa-picture",https://balita.mb.com.ph/2023/03/16/nang-irap-bela-padilla-binasag-ang-basher-na-di-raw-napagbigyang-magpa-picture/,"March 16,  2023"
"Davao Occidental, niyanig ng magnitude 5.3 na lindol",https://balita.mb.com.ph/2023/03/16/davao-occidental-niyanig-ng-magnitude-5-3-na-lindol/,"March 16,  2023"
"Aktor na gumaganap na 'kapre' at 'Frankenstein' sa pelikula, nagpapasaklolo kay Coco Martin",https://balita.mb.com.ph/2023/03/16/aktor-na-gumaganap-na-kapre-at-frankenstein-sa-pelikula-nagpapasaklolo-kay-coco-martin/,"March 16,  2023"
"Kaloka! Pageant expert, sinita ang ‘yellow teeth’ ng mga kandidata sa Miss Universe PH 2023",https://balita.mb.com.ph/2023/03/15/kaloka-pageant-expert-sinita-ang-yellow-teeth-ng-mga-kandidata-sa-miss-universe-ph-2023/,"February 20,  2024"
"Kapitan sa Maguindanao del Sur, patay sa pamamaril",https://balita.mb.com.ph/2023/03/15/kapitan-sa-maguindanao-del-sur-patay-sa-pamamaril/,"April 03,  2023"
"'May mga details lang na iba!' Jason, nasasaktan nga ba sa mga 'pasaring' ni Moira?",https://balita.mb.com.ph/2023/03/15/may-mga-details-lang-na-iba-jason-nasasaktan-nga-ba-sa-mga-pasaring-ni-moira/,"March 17,  2023"
"'Bakit daw nangubra pa?' RM na tita ni Liza, sinupalpal paladesisyong basher tungkol sa komisyon",https://balita.mb.com.ph/2023/03/15/bakit-daw-nangubra-pa-rm-na-tita-ni-liza-sinupalpal-paladesisyong-basher-tungkol-sa-komisyon/,"March 16,  2023"
"Full implementation ng single ticketing system sa NCR, sa katapusan ng Abril na-- Zamora",https://balita.mb.com.ph/2023/03/15/full-implementation-ng-single-ticketing-system-sa-ncr-sa-katapusan-ng-abril-na-zamora/,"March 15,  2023"
"P9 na dating pamasahe sa jeep, maaring maibalik sa lalong madaling panahon -- LTFRB",https://balita.mb.com.ph/2023/03/15/p9-na-dating-pamasahe-sa-jeep-maaring-maibalik-sa-lalong-madaling-panahon-ltfrb/,"March 15,  2023"
"'Sey mo, Ka Freddie?' Pag-awit ni Maegan Aguilar ng 'Anak,' nagpaantig sa puso",https://balita.mb.com.ph/2023/03/15/sey-mo-ka-freddie-pag-awit-ni-maegan-aguilar-ng-anak-nagpaantig-sa-puso/,"March 15,  2023"
Banat ni Mon Tulfo: 'Exploitative ang showbiz',https://balita.mb.com.ph/2023/03/15/banat-ni-mon-tulfo-exploitative-ang-showbiz/,"March 15,  2023"
Ogie Diaz nag-sorry na kay Liza Soberano: 'Sorry anak kung in anyway na-offend kita',https://balita.mb.com.ph/2023/03/15/ogie-diaz-nag-sorry-na-kay-liza-soberano-sorry-anak-kung-in-anyway-na-offend-kita/,"March 15,  2023"
"₱34.3-M medical assistance, naipamahagi ng PCSO sa higit 5K indigent patients",https://balita.mb.com.ph/2023/03/15/%e2%82%b134-3-m-medical-assistance-naipamahagi-ng-pcso-sa-higit-5k-indigent-patients/,"March 15,  2023"
"Netizens, excited na para sa 'Chupa' sa Netflix!",https://balita.mb.com.ph/2023/03/15/netizens-excited-na-para-sa-chupa-sa-netflix/,"February 20,  2024"
"Liza Soberano, ginawa raw 'gatasan' ni Ogie Diaz; puwede raw kasuhan, banat ni Jay Sonza",https://balita.mb.com.ph/2023/03/15/liza-soberano-ginawa-raw-gatasan-ni-ogie-diaz-puwede-raw-kasuhan-banat-ni-jay-sonza/,"March 15,  2023"
"Wilbert Tolentino, wala umanong sama ng loob kay Zeinab?",https://balita.mb.com.ph/2023/03/15/wilbert-tolentino-wala-umanong-sama-ng-loob-kay-zeinab/,"March 15,  2023"
"'Ano kayang isusubo?' Pilyang mensahe sa likod ng isang throwback photo, kinaaliwan",https://balita.mb.com.ph/2023/03/15/ano-kayang-isusubo-pilyang-mensahe-sa-likod-ng-isang-throwback-photo-kinaaliwan/,"March 15,  2023"
"Taya na! Milyun-milyong papremyo ng Grand Lotto 6/55 at Mega Lotto 6/45, puwedeng mapanalunan!",https://balita.mb.com.ph/2023/03/15/taya-na-milyun-milyong-papremyo-ng-grand-lotto-6-55-at-mega-lotto-6-45-puwedeng-mapanalunan/,"March 15,  2023"
"Claudine Barretto, inalala ang ex na si Rico Yan sa kaarawan nito",https://balita.mb.com.ph/2023/03/15/claudine-barretto-inalala-ang-ex-na-si-rico-yan-sa-kaarawan-nito/,"March 15,  2023"
"LRT-1, naglabas na ng Holy Week schedule; 4-araw magtitigil-biyahe",https://balita.mb.com.ph/2023/03/15/lrt-1-naglabas-na-ng-holy-week-schedule-4-araw-magtitigil-biyahe/,"March 15,  2023"
"Dennis Trillo, nagbahagi ng sikreto bilang aktor at ama",https://balita.mb.com.ph/2023/03/15/dennis-trillo-nagbahagi-ng-sikreto-bilang-aktor-at-ama/,"March 15,  2023"
Jake Cuenca bet si Chie Filomeno?,https://balita.mb.com.ph/2023/03/15/jake-cuenca-bet-si-chie-filomeno/,"March 15,  2023"
"2-anyos na bata, patay nang aksidenteng masagasaan",https://balita.mb.com.ph/2023/03/15/2-anyos-na-bata-patay-nang-aksidenteng-masagasaan/,"March 15,  2023"
"Kanta ni Zack Tabudlo, umabot na kay Jungkook; OPM singer, kinilig",https://balita.mb.com.ph/2023/03/15/kanta-ni-zack-tabudlo-umabot-na-kay-jungkook-opm-singer-kinilig/,"February 20,  2024"
"Sandara Park, maghohost ng 'EPICON festival'",https://balita.mb.com.ph/2023/03/15/sandara-park-maghohost-ng-epicon-festival/,"February 20,  2024"
"Bokya sa jackpot! Mananaya, bigong matamaan ang Ultra, Super, 6/42 Lotto jackpot nitong Martes",https://balita.mb.com.ph/2023/03/14/bokya-sa-jackpot-mananaya-bigong-matamaan-ang-ultra-super-6-42-lotto-jackpot-nitong-martes/,"March 15,  2023"
"Beteranong mamamahayag na si Luis Teodoro, pumanaw na sa edad na 81",https://balita.mb.com.ph/2023/03/14/beteranong-mamamahayag-na-si-luis-teodoro-pumanaw-na-sa-edad-na-81/,"March 14,  2023"
"House bill na nagpapahintulot sa mga misis na gamitin ang pangalan ng pagkadalaga, lusot sa 2nd reading",https://balita.mb.com.ph/2023/03/14/house-bill-na-nagpapahintulot-sa-mga-misis-na-gamitin-ang-pangalan-ng-pagkadalaga-lusot-sa-2nd-reading/,"March 14,  2023"
"Mga senador, pinananagot may-ari ng MT Princess Empress na lumubog sa Oriental Mindoro",https://balita.mb.com.ph/2023/03/14/mga-senador-pinananagot-may-ari-ng-mt-princess-empress-na-lumubog-sa-oriental-mindoro/,"March 14,  2023"
"DOH: 100.43% ng target population, bakunado na laban sa Covid-19!",https://balita.mb.com.ph/2023/03/14/doh-100-43-ng-target-population-bakunado-na-laban-sa-covid-19/,"March 14,  2023"
"Grupo ng kababaihan, isinusulong ang P750 umento sa sahod sa bansa",https://balita.mb.com.ph/2023/03/14/grupo-ng-kababaihan-isinusulong-ang-p750-umento-sa-sahod-sa-bansa/,"March 14,  2023"
"Camille Prats, aprub sa sinabi ni Maine Mendoza sa 'nasermunang' nanay",https://balita.mb.com.ph/2023/03/14/camille-prats-aprub-sa-sinabi-ni-maine-mendoza-sa-nasermunang-nanay/,"March 14,  2023"
"Babae sa Pasay City na sangkot umano sa sex trafficking, arestado",https://balita.mb.com.ph/2023/03/14/babae-sa-pasay-city-na-sangkot-umano-sa-sex-trafficking-arestado/,"March 14,  2023"
"Ilang bahagi ng Cavite, makararanas ng pagkaantala sa serbisyo ng tubig -- Maynilad",https://balita.mb.com.ph/2023/03/14/ilang-bahagi-ng-cavite-makararanas-ng-pagkaantala-sa-serbisyo-ng-tubig-maynilad/,"March 15,  2023"
"122 katao, nagkasakit dahil sa oil spill sa Oriental Mindoro",https://balita.mb.com.ph/2023/03/14/122-katao-nagkasakit-dahil-sa-oil-spill-sa-oriental-mindoro/,"March 14,  2023"
"Dating child star Camille Prats, sinagot kung feeling nanakawan ng childhood dahil sa showbiz",https://balita.mb.com.ph/2023/03/14/dating-child-star-camille-prats-sinagot-kung-feeling-nanakawan-ng-childhood-dahil-sa-showbiz/,"March 14,  2023"
"DOH: ‘Unsafe sex’, pangunahing sanhi ng HIV",https://balita.mb.com.ph/2023/03/14/doh-unsafe-sex-pangunahing-sanhi-ng-hiv/,"March 14,  2023"
"Mag-ama sa Laguna, instant milyonaryo nang mapanalunan ang ₱11-M jackpot prize ng Mega Lotto 6/45",https://balita.mb.com.ph/2023/03/14/mag-ama-sa-laguna-instant-milyonaryo-nang-mapanalunan-ang-%e2%82%b111-m-jackpot-prize-ng-mega-lotto-6-45/,"March 14,  2023"
